review_date,product_name,category,source,author_name,rating,review_text
2024-06-06,JBL Flip 6 Bluetooth Speaker,Electronics,Meesho,Priya S.,2,Very bad experience. Customer service was unhelpful.
2024-06-06,Lakme Absolute Foundation,Beauty,Flipkart,Preeti C.,5,Outstanding product. Fast delivery and good packaging.
2024-06-06,Plum Green Tea Toner 200ml,Beauty,App Store,Farhan X.,1,Very frustrating experience. Arrived damaged.
2024-06-06,boAt Airdopes 141 TWS Earbuds,Electronics,Amazon,Kavya T.,3,Acceptable quality. Expected a bit more.
2024-06-07,Anker 65W GaN Fast Charger,Electronics,Meesho,Rahul O.,4,Outstanding product. Fast delivery and good packaging.
2024-06-07,HP 65W Laptop Power Adapter,Office & Computing,App Store,Deepa C.,4,Outstanding product. Fast delivery and good packaging.
2024-06-07,Lakme Absolute Foundation,Beauty,App Store,Priya S.,4,Amazing! This is one of the best purchases I have made.
2024-06-07,boAt Airdopes 141 TWS Earbuds,Electronics,Meesho,Kavya T.,3,Works but quality could be improved.
2024-06-08,AmazonBasics Adjustable Laptop Stand,Office & Computing,App Store,Arjun P.,5,Exceeded my expectations. Will definitely buy again.
2024-06-08,JBL Flip 6 Bluetooth Speaker,Electronics,Meesho,Kavya T.,5,Very satisfied. Quality is premium and packaging was neat.
2024-06-08,Puma Classic Track Pants,Fashion,Flipkart,Ananya M.,4,Very satisfied. Quality is premium and packaging was neat.
2024-06-08,Royalford Bamboo Chopping Board,Home & Living,Flipkart,Shreya Z.,5,Absolutely love this product! Quality is excellent and delivery was fast.
2024-06-08,Sony WH-1000XM5 Headphones,Electronics,Flipkart,Divya F.,2,Waste of money. Completely unsatisfied.
2024-06-09,Mi 10000mAh Power Bank,Electronics,App Store,Ananya M.,3,Decent product. Does exactly what it says.
2024-06-09,Wow Skin Science Hair Oil,Beauty,Google Play,Lalita Q.,4,Great value for money. Very happy with my purchase.
2024-06-10,Allen Solly Polo T-Shirt,Fashion,Amazon,Aditya R.,4,Great value for money. Very happy with my purchase.
2024-06-10,FabIndia Cotton Kurta,Fashion,Myntra,Nikhil A.,5,Exceeded my expectations. Will definitely buy again.
2024-06-10,HP 65W Laptop Power Adapter,Office & Computing,Myntra,Lalita Q.,1,Not worth the money. Would not recommend.
2024-06-10,Kuber Industries Storage Box,Home & Living,Amazon,Sunita W.,5,Brilliant quality. Worth every rupee spent.
2024-06-10,Mi 10000mAh Power Bank,Electronics,App Store,Priya S.,4,Five stars! Will recommend to friends and family.
2024-06-10,Minimalist 10% Niacinamide Serum,Beauty,Flipkart,Karan J.,5,Top notch quality. Highly recommend to everyone.
2024-06-10,Portronics Table Lamp LED,Office & Computing,Flipkart,Arjun P.,5,Perfect product. Works exactly as described.
2024-06-10,Samsung Galaxy Buds3 Pro,Electronics,Myntra,Mohit Y.,3,Decent product. Does exactly what it says.
2024-06-10,Sony WH-1000XM5 Headphones,Electronics,Google Play,Ananya M.,4,Absolutely love this product! Quality is excellent and delivery was fast.
2024-06-11,Mamaearth Vitamin C Face Wash,Beauty,Google Play,Rahul O.,4,Top notch quality. Highly recommend to everyone.
2024-06-11,Minimalist 10% Niacinamide Serum,Beauty,Meesho,Ishaan B.,4,Great value for money. Very happy with my purchase.
2024-06-11,Sony WH-1000XM5 Headphones,Electronics,Google Play,Lalita Q.,5,Outstanding product. Fast delivery and good packaging.
2024-06-11,Syska USB Hub 4-Port,Office & Computing,Flipkart,Anjali E.,5,Exceeded my expectations. Will definitely buy again.
2024-06-11,Woodland Casual Sneakers,Fashion,Amazon,Suresh I.,3,Works but quality could be improved.
2024-06-12,AmazonBasics Adjustable Laptop Stand,Office & Computing,Flipkart,Lalita Q.,5,Amazing! This is one of the best purchases I have made.
2024-06-12,Anker 65W GaN Fast Charger,Electronics,Amazon,Deepa C.,5,Outstanding product. Fast delivery and good packaging.
2024-06-12,Biotique Bio Morning Nector SPF,Beauty,Myntra,Geeta U.,3,Does the job but not impressed.
2024-06-12,H&M Relaxed Fit Shirt,Fashion,Myntra,Ravi K.,5,Absolutely love this product! Quality is excellent and delivery was fast.
2024-06-12,Logitech MX Keys Keyboard,Electronics,Flipkart,Mohit Y.,5,Great value for money. Very happy with my purchase.
2024-06-12,Pigeon Aluminium Non-Stick Pan,Home & Living,Amazon,Divya F.,5,Amazing! This is one of the best purchases I have made.
2024-06-12,Prestige Induction Cooktop 1200W,Home & Living,Flipkart,Nisha G.,4,Exceeded my expectations. Will definitely buy again.
2024-06-13,H&M Relaxed Fit Shirt,Fashion,Flipkart,Shreya Z.,4,Perfect product. Works exactly as described.
2024-06-13,Mamaearth Vitamin C Face Wash,Beauty,Google Play,Mohit Y.,4,Amazing! This is one of the best purchases I have made.
2024-06-13,Milton Thermosteel Flask 1L,Home & Living,Amazon,Priya S.,4,Perfect product. Works exactly as described.
2024-06-13,Prestige Induction Cooktop 1200W,Home & Living,App Store,Vikram H.,5,Exceeded my expectations. Will definitely buy again.
2024-06-13,Syska USB Hub 4-Port,Office & Computing,Google Play,Ravi K.,5,Perfect product. Works exactly as described.
2024-06-14,H&M Relaxed Fit Shirt,Fashion,Amazon,Lalita Q.,1,Very poor quality compared to the description.
2024-06-14,Lakme Absolute Foundation,Beauty,Meesho,Ravi K.,4,Five stars! Will recommend to friends and family.
2024-06-14,Logitech MX Keys Keyboard,Electronics,App Store,Karan J.,4,Top notch quality. Highly recommend to everyone.
2024-06-14,Mamaearth Vitamin C Face Wash,Beauty,Meesho,Ananya M.,4,Five stars! Will recommend to friends and family.
2024-06-14,Minimalist 10% Niacinamide Serum,Beauty,Myntra,Kavya T.,5,Amazing! This is one of the best purchases I have made.
2024-06-14,Story@Home Blackout Curtains,Home & Living,Myntra,Amit D.,4,Top notch quality. Highly recommend to everyone.
2024-06-14,Syska USB Hub 4-Port,Office & Computing,Myntra,Nisha G.,4,Very satisfied. Quality is premium and packaging was neat.
2024-06-15,FabIndia Cotton Kurta,Fashion,Myntra,Meena N.,5,Perfect product. Works exactly as described.
2024-06-15,H&M Relaxed Fit Shirt,Fashion,App Store,Sneha R.,1,Not worth the money. Would not recommend.
2024-06-15,HP 65W Laptop Power Adapter,Office & Computing,App Store,Vikram H.,4,Top notch quality. Highly recommend to everyone.
2024-06-15,Sony WH-1000XM5 Headphones,Electronics,Meesho,Aditya R.,3,Okay product. Nothing extraordinary.
2024-06-15,Woodland Casual Sneakers,Fashion,Google Play,Priya S.,3,Does the job but not impressed.
2024-06-15,Wow Skin Science Hair Oil,Beauty,Myntra,Deepa C.,4,Very satisfied. Quality is premium and packaging was neat.
2024-06-16,AmazonBasics Adjustable Laptop Stand,Office & Computing,Myntra,Mohit Y.,2,Very bad experience. Customer service was unhelpful.
2024-06-16,Biotique Bio Morning Nector SPF,Beauty,Amazon,Pooja V.,3,Works but quality could be improved.
2024-06-16,FabIndia Cotton Kurta,Fashion,Flipkart,Rohan D.,4,Perfect product. Works exactly as described.
2024-06-16,Portronics Table Lamp LED,Office & Computing,Flipkart,Kavya T.,5,Amazing! This is one of the best purchases I have made.
2024-06-16,Sony WH-1000XM5 Headphones,Electronics,Amazon,Divya F.,5,Very satisfied. Quality is premium and packaging was neat.
2024-06-16,Woodland Casual Sneakers,Fashion,Myntra,Arjun P.,4,Outstanding product. Fast delivery and good packaging.
2024-06-17,Allen Solly Polo T-Shirt,Fashion,Meesho,Ramesh B.,1,Not worth the money. Would not recommend.
2024-06-17,FabIndia Cotton Kurta,Fashion,Flipkart,Pooja V.,3,Neither good nor bad. Just average.
2024-06-17,Kuber Industries Storage Box,Home & Living,Amazon,Anjali E.,4,Brilliant quality. Worth every rupee spent.
2024-06-17,Pigeon Aluminium Non-Stick Pan,Home & Living,App Store,Karan J.,5,Top notch quality. Highly recommend to everyone.
2024-06-17,Prestige Induction Cooktop 1200W,Home & Living,Amazon,Kavya T.,5,Perfect product. Works exactly as described.
2024-06-17,Syska USB Hub 4-Port,Office & Computing,Meesho,Ravi K.,4,Absolutely love this product! Quality is excellent and delivery was fast.
2024-06-18,Lakme Absolute Foundation,Beauty,Amazon,Ramesh B.,5,Exceeded my expectations. Will definitely buy again.
2024-06-18,Prestige Induction Cooktop 1200W,Home & Living,App Store,Mohit Y.,4,Brilliant quality. Worth every rupee spent.
2024-06-18,Story@Home Blackout Curtains,Home & Living,Flipkart,Pooja V.,4,Exceeded my expectations. Will definitely buy again.
2024-06-18,Woodland Casual Sneakers,Fashion,App Store,Ananya M.,3,It's fine. Meets basic requirements.
2024-06-19,Plum Green Tea Toner 200ml,Beauty,Amazon,Sneha R.,5,Brilliant quality. Worth every rupee spent.
2024-06-19,Portronics Table Lamp LED,Office & Computing,Google Play,Karan J.,5,Brilliant quality. Worth every rupee spent.
2024-06-19,Samsung Galaxy Buds3 Pro,Electronics,Amazon,Lalita Q.,5,Brilliant quality. Worth every rupee spent.
2024-06-19,Woodland Casual Sneakers,Fashion,Meesho,Mohit Y.,5,Outstanding product. Fast delivery and good packaging.
2024-06-19,boAt Airdopes 141 TWS Earbuds,Electronics,Flipkart,Divya F.,3,It's fine. Meets basic requirements.
2024-06-20,H&M Relaxed Fit Shirt,Fashion,Myntra,Pooja V.,4,Very satisfied. Quality is premium and packaging was neat.
2024-06-20,HP 65W Laptop Power Adapter,Office & Computing,Meesho,Geeta U.,3,Does the job but not impressed.
2024-06-20,JBL Flip 6 Bluetooth Speaker,Electronics,Meesho,Divya F.,5,Great value for money. Very happy with my purchase.
2024-06-20,Mamaearth Vitamin C Face Wash,Beauty,Amazon,Ravi K.,5,Perfect product. Works exactly as described.
2024-06-20,Plum Green Tea Toner 200ml,Beauty,Amazon,Rohan D.,5,Great value for money. Very happy with my purchase.
2024-06-20,Royalford Bamboo Chopping Board,Home & Living,Myntra,Anjali E.,2,Bad product. Had issues from day one.
2024-06-20,Samsung Galaxy Buds3 Pro,Electronics,Flipkart,Vikram H.,4,Exceeded my expectations. Will definitely buy again.
2024-06-20,boAt Airdopes 141 TWS Earbuds,Electronics,Meesho,Deepa C.,5,Perfect product. Works exactly as described.
2024-06-21,H&M Relaxed Fit Shirt,Fashion,Myntra,Ramesh B.,4,Brilliant quality. Worth every rupee spent.
2024-06-21,Portronics Table Lamp LED,Office & Computing,App Store,Nisha G.,4,Amazing! This is one of the best purchases I have made.
2024-06-22,Kuber Industries Storage Box,Home & Living,Flipkart,Ravi K.,5,Amazing! This is one of the best purchases I have made.
2024-06-22,Pigeon Aluminium Non-Stick Pan,Home & Living,Myntra,Shreya Z.,5,Absolutely love this product! Quality is excellent and delivery was fast.
2024-06-22,boAt Airdopes 141 TWS Earbuds,Electronics,Amazon,Pooja V.,3,Product is okay. Delivery was delayed slightly.
2024-06-23,Anker 65W GaN Fast Charger,Electronics,Meesho,Aditya R.,5,Absolutely love this product! Quality is excellent and delivery was fast.
2024-06-23,Biotique Bio Morning Nector SPF,Beauty,Amazon,Amit D.,3,Product is okay. Delivery was delayed slightly.
2024-06-23,H&M Relaxed Fit Shirt,Fashion,Myntra,Ishaan B.,3,Average quality but acceptable for the price.
2024-06-23,Prestige Induction Cooktop 1200W,Home & Living,Amazon,Anjali E.,5,Five stars! Will recommend to friends and family.
2024-06-24,AmazonBasics Adjustable Laptop Stand,Office & Computing,Amazon,Vikram H.,3,Acceptable quality. Expected a bit more.
2024-06-24,FabIndia Cotton Kurta,Fashion,Google Play,Divya F.,4,Brilliant quality. Worth every rupee spent.
2024-06-24,HP 65W Laptop Power Adapter,Office & Computing,Google Play,Aditya R.,3,Works but quality could be improved.
2024-06-24,JBL Flip 6 Bluetooth Speaker,Electronics,Myntra,Amit D.,5,Five stars! Will recommend to friends and family.
2024-06-24,Kuber Industries Storage Box,Home & Living,Amazon,Ramesh B.,3,Neither good nor bad. Just average.
2024-06-24,Lakme Absolute Foundation,Beauty,Myntra,Sanjay L.,4,Great value for money. Very happy with my purchase.
2024-06-24,Minimalist 10% Niacinamide Serum,Beauty,Amazon,Karan J.,3,Product is okay. Delivery was delayed slightly.
2024-06-24,Puma Classic Track Pants,Fashion,Myntra,Shreya Z.,2,Very bad experience. Customer service was unhelpful.
2024-06-24,Story@Home Blackout Curtains,Home & Living,Google Play,Suresh I.,5,Absolutely love this product! Quality is excellent and delivery was fast.
2024-06-24,Wow Skin Science Hair Oil,Beauty,Myntra,Nisha G.,1,Bad product. Had issues from day one.
2024-06-25,Anker 65W GaN Fast Charger,Electronics,Myntra,Geeta U.,5,Very satisfied. Quality is premium and packaging was neat.
2024-06-25,Minimalist 10% Niacinamide Serum,Beauty,Meesho,Priya S.,4,Exceeded my expectations. Will definitely buy again.
2024-06-25,Portronics Table Lamp LED,Office & Computing,App Store,Shreya Z.,3,Product is okay. Delivery was delayed slightly.
2024-06-25,Prestige Induction Cooktop 1200W,Home & Living,App Store,Pooja V.,3,Not bad. Could be better but serves the purpose.
2024-06-26,JBL Flip 6 Bluetooth Speaker,Electronics,Myntra,Sunita W.,1,Very poor quality compared to the description.
2024-06-26,Kuber Industries Storage Box,Home & Living,App Store,Ishaan B.,3,Neither good nor bad. Just average.
2024-06-26,Milton Thermosteel Flask 1L,Home & Living,Myntra,Pooja V.,5,Exceeded my expectations. Will definitely buy again.
2024-06-26,Prestige Induction Cooktop 1200W,Home & Living,Google Play,Priya S.,5,Amazing! This is one of the best purchases I have made.
2024-06-27,Prestige Induction Cooktop 1200W,Home & Living,Meesho,Ananya M.,3,Okay product. Nothing extraordinary.
2024-06-27,Zebronics ZEB-Crystal Pro Webcam,Electronics,App Store,Amit D.,4,Very satisfied. Quality is premium and packaging was neat.
2024-06-28,FabIndia Cotton Kurta,Fashion,Amazon,Meena N.,3,Product is okay. Delivery was delayed slightly.
2024-06-28,H&M Relaxed Fit Shirt,Fashion,Amazon,Shreya Z.,3,Acceptable quality. Expected a bit more.
2024-06-28,Story@Home Blackout Curtains,Home & Living,Meesho,Preeti C.,4,Brilliant quality. Worth every rupee spent.
2024-06-28,Syska USB Hub 4-Port,Office & Computing,Flipkart,Geeta U.,5,Five stars! Will recommend to friends and family.
2024-06-28,Wow Skin Science Hair Oil,Beauty,App Store,Ramesh B.,3,Acceptable quality. Expected a bit more.
2024-06-29,Mi 10000mAh Power Bank,Electronics,Myntra,Nisha G.,4,Great value for money. Very happy with my purchase.
2024-06-29,Milton Thermosteel Flask 1L,Home & Living,Google Play,Meena N.,2,Terrible quality. Broke within a week.
2024-06-29,Prestige Induction Cooktop 1200W,Home & Living,Google Play,Sneha R.,5,Exceeded my expectations. Will definitely buy again.
2024-06-29,Woodland Casual Sneakers,Fashion,Amazon,Nikhil A.,4,Absolutely love this product! Quality is excellent and delivery was fast.
2024-06-29,boAt Airdopes 141 TWS Earbuds,Electronics,Google Play,Divya F.,3,Does the job but not impressed.
2024-06-30,Levi's 511 Slim Fit Jeans,Fashion,Flipkart,Geeta U.,4,Perfect product. Works exactly as described.
2024-06-30,Pigeon Aluminium Non-Stick Pan,Home & Living,Flipkart,Nikhil A.,5,Great value for money. Very happy with my purchase.
2024-06-30,Wow Skin Science Hair Oil,Beauty,Meesho,Mohit Y.,1,Very disappointed. Product quality is poor.
2024-07-01,Anker 65W GaN Fast Charger,Electronics,Amazon,Ramesh B.,5,Outstanding product. Fast delivery and good packaging.
2024-07-01,FabIndia Cotton Kurta,Fashion,Meesho,Kavya T.,3,Decent product. Does exactly what it says.
2024-07-01,Levi's 511 Slim Fit Jeans,Fashion,Google Play,Divya F.,3,Works but quality could be improved.
2024-07-01,Royalford Bamboo Chopping Board,Home & Living,Flipkart,Priya S.,5,Great value for money. Very happy with my purchase.
2024-07-01,Zebronics ZEB-Crystal Pro Webcam,Electronics,App Store,Ishaan B.,3,Acceptable quality. Expected a bit more.
2024-07-02,Allen Solly Polo T-Shirt,Fashion,Meesho,Anjali E.,3,Neither good nor bad. Just average.
2024-07-02,HP 65W Laptop Power Adapter,Office & Computing,App Store,Preeti C.,5,Amazing! This is one of the best purchases I have made.
2024-07-02,Kuber Industries Storage Box,Home & Living,Flipkart,Arjun P.,4,Brilliant quality. Worth every rupee spent.
2024-07-02,Levi's 511 Slim Fit Jeans,Fashion,Google Play,Rohan D.,2,Product is defective. Will be returning it.
2024-07-02,Woodland Casual Sneakers,Fashion,App Store,Vikram H.,4,Five stars! Will recommend to friends and family.
2024-07-02,Zebronics ZEB-Crystal Pro Webcam,Electronics,Meesho,Aditya R.,5,Brilliant quality. Worth every rupee spent.
2024-07-03,Biotique Bio Morning Nector SPF,Beauty,Meesho,Amit D.,4,Very satisfied. Quality is premium and packaging was neat.
2024-07-03,Kuber Industries Storage Box,Home & Living,Meesho,Mohit Y.,5,Brilliant quality. Worth every rupee spent.
2024-07-03,Levi's 511 Slim Fit Jeans,Fashion,Flipkart,Preeti C.,3,Not bad. Could be better but serves the purpose.
2024-07-03,Logitech MX Keys Keyboard,Electronics,Myntra,Sneha R.,5,Outstanding product. Fast delivery and good packaging.
2024-07-03,Milton Thermosteel Flask 1L,Home & Living,Google Play,Arjun P.,4,Top notch quality. Highly recommend to everyone.
2024-07-03,Story@Home Blackout Curtains,Home & Living,Google Play,Meena N.,3,Decent product. Does exactly what it says.
2024-07-03,Woodland Casual Sneakers,Fashion,Meesho,Sunita W.,3,Okay product. Nothing extraordinary.
2024-07-03,boAt Airdopes 141 TWS Earbuds,Electronics,Flipkart,Rohan D.,4,Perfect product. Works exactly as described.
2024-07-04,Mamaearth Vitamin C Face Wash,Beauty,Myntra,Arjun P.,1,Bad product. Had issues from day one.
2024-07-04,Plum Green Tea Toner 200ml,Beauty,Flipkart,Nikhil A.,5,Very satisfied. Quality is premium and packaging was neat.
2024-07-04,Sony WH-1000XM5 Headphones,Electronics,Amazon,Rohan D.,4,Top notch quality. Highly recommend to everyone.
2024-07-04,boAt Airdopes 141 TWS Earbuds,Electronics,App Store,Nisha G.,3,Okay product. Nothing extraordinary.
2024-07-05,Zebronics ZEB-Crystal Pro Webcam,Electronics,App Store,Suresh I.,5,Exceeded my expectations. Will definitely buy again.
2024-07-06,AmazonBasics Adjustable Laptop Stand,Office & Computing,Google Play,Ramesh B.,4,Great value for money. Very happy with my purchase.
2024-07-06,Mi 10000mAh Power Bank,Electronics,Meesho,Meena N.,5,Brilliant quality. Worth every rupee spent.
2024-07-06,Milton Thermosteel Flask 1L,Home & Living,Meesho,Rohan D.,5,Top notch quality. Highly recommend to everyone.
2024-07-06,Minimalist 10% Niacinamide Serum,Beauty,Google Play,Preeti C.,5,Perfect product. Works exactly as described.
2024-07-06,Prestige Induction Cooktop 1200W,Home & Living,Flipkart,Ananya M.,1,Very bad experience. Customer service was unhelpful.
2024-07-06,Syska USB Hub 4-Port,Office & Computing,Myntra,Sunita W.,4,Very satisfied. Quality is premium and packaging was neat.
2024-07-07,Prestige Induction Cooktop 1200W,Home & Living,Amazon,Ravi K.,5,Great value for money. Very happy with my purchase.
2024-07-07,Samsung Galaxy Buds3 Pro,Electronics,Meesho,Priya S.,4,Outstanding product. Fast delivery and good packaging.
2024-07-07,Woodland Casual Sneakers,Fashion,Myntra,Deepa C.,5,Exceeded my expectations. Will definitely buy again.
2024-07-07,Zebronics ZEB-Crystal Pro Webcam,Electronics,Myntra,Ananya M.,4,Five stars! Will recommend to friends and family.
2024-07-08,Biotique Bio Morning Nector SPF,Beauty,Flipkart,Amit D.,5,Perfect product. Works exactly as described.
2024-07-08,FabIndia Cotton Kurta,Fashion,Flipkart,Kavya T.,4,Brilliant quality. Worth every rupee spent.
2024-07-08,H&M Relaxed Fit Shirt,Fashion,Myntra,Sneha R.,4,Five stars! Will recommend to friends and family.
2024-07-08,JBL Flip 6 Bluetooth Speaker,Electronics,Google Play,Deepa C.,3,Neither good nor bad. Just average.
2024-07-08,Kuber Industries Storage Box,Home & Living,App Store,Arjun P.,5,Outstanding product. Fast delivery and good packaging.
2024-07-08,Levi's 511 Slim Fit Jeans,Fashion,App Store,Ishaan B.,5,Perfect product. Works exactly as described.
2024-07-08,Logitech MX Keys Keyboard,Electronics,Flipkart,Ravi K.,3,Product is okay. Delivery was delayed slightly.
2024-07-08,Prestige Induction Cooktop 1200W,Home & Living,Myntra,Suresh I.,1,Product is defective. Will be returning it.
2024-07-08,Puma Classic Track Pants,Fashion,App Store,Divya F.,4,Brilliant quality. Worth every rupee spent.
2024-07-08,Royalford Bamboo Chopping Board,Home & Living,Meesho,Nikhil A.,4,Brilliant quality. Worth every rupee spent.
2024-07-08,boAt Airdopes 141 TWS Earbuds,Electronics,Flipkart,Pooja V.,3,Decent product. Does exactly what it says.
2024-07-09,Anker 65W GaN Fast Charger,Electronics,App Store,Ananya M.,5,Five stars! Will recommend to friends and family.
2024-07-09,Woodland Casual Sneakers,Fashion,App Store,Rohan D.,5,Amazing! This is one of the best purchases I have made.
2024-07-10,AmazonBasics Adjustable Laptop Stand,Office & Computing,Amazon,Suresh I.,4,Great value for money. Very happy with my purchase.
2024-07-10,H&M Relaxed Fit Shirt,Fashion,Google Play,Deepa C.,3,Acceptable quality. Expected a bit more.
2024-07-10,JBL Flip 6 Bluetooth Speaker,Electronics,Myntra,Farhan X.,3,Okay product. Nothing extraordinary.
2024-07-10,Pigeon Aluminium Non-Stick Pan,Home & Living,Meesho,Amit D.,5,Very satisfied. Quality is premium and packaging was neat.
2024-07-10,Puma Classic Track Pants,Fashion,Google Play,Lalita Q.,5,Five stars! Will recommend to friends and family.
2024-07-10,Sony WH-1000XM5 Headphones,Electronics,Flipkart,Karan J.,4,Exceeded my expectations. Will definitely buy again.
2024-07-10,Story@Home Blackout Curtains,Home & Living,Amazon,Rahul O.,5,Great value for money. Very happy with my purchase.
2024-07-11,Biotique Bio Morning Nector SPF,Beauty,Google Play,Nisha G.,3,Product is okay. Delivery was delayed slightly.
2024-07-11,Kuber Industries Storage Box,Home & Living,Myntra,Arjun P.,4,Amazing! This is one of the best purchases I have made.
2024-07-11,Levi's 511 Slim Fit Jeans,Fashion,Amazon,Pooja V.,3,Does the job but not impressed.
2024-07-11,Mi 10000mAh Power Bank,Electronics,Google Play,Divya F.,5,Absolutely love this product! Quality is excellent and delivery was fast.
2024-07-11,Syska USB Hub 4-Port,Office & Computing,Google Play,Nikhil A.,3,It's fine. Meets basic requirements.
2024-07-12,FabIndia Cotton Kurta,Fashion,Amazon,Aditya R.,5,Top notch quality. Highly recommend to everyone.
2024-07-12,Levi's 511 Slim Fit Jeans,Fashion,Flipkart,Deepa C.,3,Neither good nor bad. Just average.
2024-07-12,Mi 10000mAh Power Bank,Electronics,Flipkart,Shreya Z.,3,It's fine. Meets basic requirements.
2024-07-12,Pigeon Aluminium Non-Stick Pan,Home & Living,Meesho,Rohan D.,5,Five stars! Will recommend to friends and family.
2024-07-13,HP 65W Laptop Power Adapter,Office & Computing,Myntra,Preeti C.,5,Exceeded my expectations. Will definitely buy again.
2024-07-13,Mi 10000mAh Power Bank,Electronics,Google Play,Nikhil A.,2,Product is defective. Will be returning it.
2024-07-13,Samsung Galaxy Buds3 Pro,Electronics,Amazon,Priya S.,4,Five stars! Will recommend to friends and family.
2024-07-13,Zebronics ZEB-Crystal Pro Webcam,Electronics,Amazon,Sunita W.,1,Waste of money. Completely unsatisfied.
2024-07-14,JBL Flip 6 Bluetooth Speaker,Electronics,App Store,Meena N.,4,Very satisfied. Quality is premium and packaging was neat.
2024-07-14,Milton Thermosteel Flask 1L,Home & Living,Myntra,Sneha R.,5,Great value for money. Very happy with my purchase.
2024-07-14,Pigeon Aluminium Non-Stick Pan,Home & Living,Meesho,Amit D.,3,Okay product. Nothing extraordinary.
2024-07-14,Story@Home Blackout Curtains,Home & Living,App Store,Sanjay L.,5,Very satisfied. Quality is premium and packaging was neat.
2024-07-15,Allen Solly Polo T-Shirt,Fashion,Myntra,Deepa C.,5,Very satisfied. Quality is premium and packaging was neat.
2024-07-15,AmazonBasics Adjustable Laptop Stand,Office & Computing,Amazon,Mohit Y.,1,Regret buying this. Will not purchase again.
2024-07-15,FabIndia Cotton Kurta,Fashion,Meesho,Divya F.,3,Does the job but not impressed.
2024-07-15,Logitech MX Keys Keyboard,Electronics,Google Play,Meena N.,2,Bad product. Had issues from day one.
2024-07-15,Pigeon Aluminium Non-Stick Pan,Home & Living,Myntra,Anjali E.,4,Exceeded my expectations. Will definitely buy again.
2024-07-15,Portronics Table Lamp LED,Office & Computing,App Store,Rohan D.,4,Absolutely love this product! Quality is excellent and delivery was fast.
2024-07-15,Prestige Induction Cooktop 1200W,Home & Living,Myntra,Shreya Z.,4,Amazing! This is one of the best purchases I have made.
2024-07-15,Story@Home Blackout Curtains,Home & Living,Amazon,Sneha R.,5,Great value for money. Very happy with my purchase.
2024-07-15,Woodland Casual Sneakers,Fashion,Myntra,Nisha G.,2,Regret buying this. Will not purchase again.
2024-07-16,FabIndia Cotton Kurta,Fashion,Amazon,Aditya R.,5,Outstanding product. Fast delivery and good packaging.
2024-07-16,JBL Flip 6 Bluetooth Speaker,Electronics,Google Play,Mohit Y.,5,Top notch quality. Highly recommend to everyone.
2024-07-16,Portronics Table Lamp LED,Office & Computing,App Store,Amit D.,4,Exceeded my expectations. Will definitely buy again.
2024-07-16,boAt Airdopes 141 TWS Earbuds,Electronics,App Store,Sanjay L.,3,Does the job but not impressed.
2024-07-17,Biotique Bio Morning Nector SPF,Beauty,App Store,Ananya M.,5,Brilliant quality. Worth every rupee spent.
2024-07-17,Levi's 511 Slim Fit Jeans,Fashion,Amazon,Divya F.,4,Five stars! Will recommend to friends and family.
2024-07-17,Mamaearth Vitamin C Face Wash,Beauty,Google Play,Sneha R.,4,Top notch quality. Highly recommend to everyone.
2024-07-18,Allen Solly Polo T-Shirt,Fashion,Myntra,Priya S.,3,Okay product. Nothing extraordinary.
2024-07-18,Biotique Bio Morning Nector SPF,Beauty,Google Play,Sanjay L.,4,Great value for money. Very happy with my purchase.
2024-07-18,FabIndia Cotton Kurta,Fashion,Meesho,Farhan X.,5,Outstanding product. Fast delivery and good packaging.
2024-07-18,Lakme Absolute Foundation,Beauty,Google Play,Shreya Z.,4,Great value for money. Very happy with my purchase.
2024-07-18,Sony WH-1000XM5 Headphones,Electronics,Flipkart,Rohan D.,5,Amazing! This is one of the best purchases I have made.
2024-07-18,boAt Airdopes 141 TWS Earbuds,Electronics,Flipkart,Karan J.,5,Very satisfied. Quality is premium and packaging was neat.
2024-07-19,AmazonBasics Adjustable Laptop Stand,Office & Computing,App Store,Nikhil A.,3,Not bad. Could be better but serves the purpose.
2024-07-19,JBL Flip 6 Bluetooth Speaker,Electronics,App Store,Rohan D.,4,Exceeded my expectations. Will definitely buy again.
2024-07-20,FabIndia Cotton Kurta,Fashion,Google Play,Arjun P.,4,Perfect product. Works exactly as described.
2024-07-20,Minimalist 10% Niacinamide Serum,Beauty,Flipkart,Deepa C.,5,Outstanding product. Fast delivery and good packaging.
2024-07-20,Pigeon Aluminium Non-Stick Pan,Home & Living,App Store,Priya S.,5,Great value for money. Very happy with my purchase.
2024-07-20,Story@Home Blackout Curtains,Home & Living,Myntra,Rahul O.,2,Regret buying this. Will not purchase again.
2024-07-20,Syska USB Hub 4-Port,Office & Computing,Amazon,Mohit Y.,4,Amazing! This is one of the best purchases I have made.
2024-07-21,HP 65W Laptop Power Adapter,Office & Computing,App Store,Ishaan B.,5,Amazing! This is one of the best purchases I have made.
2024-07-21,JBL Flip 6 Bluetooth Speaker,Electronics,Google Play,Priya S.,4,Outstanding product. Fast delivery and good packaging.
2024-07-21,Minimalist 10% Niacinamide Serum,Beauty,Myntra,Vikram H.,2,Very bad experience. Customer service was unhelpful.
2024-07-21,Zebronics ZEB-Crystal Pro Webcam,Electronics,Myntra,Meena N.,5,Perfect product. Works exactly as described.
2024-07-22,AmazonBasics Adjustable Laptop Stand,Office & Computing,Myntra,Rohan D.,3,Neither good nor bad. Just average.
