date,product_name,category,quantity,unit_price,revenue
2024-02-28,Zebronics ZEB-Crystal Pro Webcam,Electronics,24,1518.34,36440.16
2024-02-29,JBL Flip 6 Bluetooth Speaker,Electronics,15,9509.05,142635.75
2024-02-29,Kuber Industries Storage Box,Home & Living,3,355.0,1065.0
2024-02-29,Portronics Table Lamp LED,Office & Computing,40,1262.5,50500.0
2024-02-29,Prestige Induction Cooktop 1200W,Home & Living,46,3102.52,142715.92
2024-02-29,Woodland Casual Sneakers,Fashion,50,2519.95,125997.5
2024-02-29,Zebronics ZEB-Crystal Pro Webcam,Electronics,21,1491.95,31330.95
2024-02-29,boAt Airdopes 141 TWS Earbuds,Electronics,47,1226.91,57664.77
2024-03-01,AmazonBasics Adjustable Laptop Stand,Office & Computing,31,1863.4,57765.4
2024-03-01,FabIndia Cotton Kurta,Fashion,32,1511.44,48366.08
2024-03-01,H&M Relaxed Fit Shirt,Fashion,22,754.18,16591.96
2024-03-01,HP 65W Laptop Power Adapter,Office & Computing,49,2092.15,102515.35
2024-03-01,JBL Flip 6 Bluetooth Speaker,Electronics,40,9851.01,394040.4
2024-03-01,Kuber Industries Storage Box,Home & Living,48,338.01,16224.48
2024-03-01,Levi's 511 Slim Fit Jeans,Fashion,42,3127.36,131349.12
2024-03-01,Logitech MX Keys Keyboard,Electronics,8,8570.61,68564.88
2024-03-01,Mamaearth Vitamin C Face Wash,Beauty,8,313.65,2509.2
2024-03-01,Mi 10000mAh Power Bank,Electronics,31,987.31,30606.61
2024-03-01,Milton Thermosteel Flask 1L,Home & Living,34,684.6,23276.4
2024-03-01,Pigeon Aluminium Non-Stick Pan,Home & Living,18,951.68,17130.24
2024-03-01,Samsung Galaxy Buds3 Pro,Electronics,11,13560.56,149166.16
2024-03-01,Syska USB Hub 4-Port,Office & Computing,31,621.34,19261.54
2024-03-01,Zebronics ZEB-Crystal Pro Webcam,Electronics,14,1507.54,21105.56
2024-03-02,Allen Solly Polo T-Shirt,Fashion,7,947.05,6629.35
2024-03-02,Kuber Industries Storage Box,Home & Living,14,329.74,4616.36
2024-03-02,Lakme Absolute Foundation,Beauty,13,782.04,10166.52
2024-03-02,Levi's 511 Slim Fit Jeans,Fashion,9,2858.95,25730.55
2024-03-02,Mi 10000mAh Power Bank,Electronics,17,996.2,16935.4
2024-03-02,Milton Thermosteel Flask 1L,Home & Living,1,709.62,709.62
2024-03-02,Plum Green Tea Toner 200ml,Beauty,49,389.29,19075.21
2024-03-02,Puma Classic Track Pants,Fashion,18,2113.94,38050.92
2024-03-02,Samsung Galaxy Buds3 Pro,Electronics,8,12745.52,101964.16
2024-03-02,Story@Home Blackout Curtains,Home & Living,30,1302.77,39083.1
2024-03-02,Syska USB Hub 4-Port,Office & Computing,33,589.9,19466.7
2024-03-02,Wow Skin Science Hair Oil,Beauty,4,578.63,2314.52
2024-03-02,Zebronics ZEB-Crystal Pro Webcam,Electronics,20,1514.14,30282.8
2024-03-02,boAt Airdopes 141 TWS Earbuds,Electronics,23,1321.47,30393.81
2024-03-03,Anker 65W GaN Fast Charger,Electronics,21,2386.79,50122.59
2024-03-03,H&M Relaxed Fit Shirt,Fashion,21,797.16,16740.36
2024-03-03,JBL Flip 6 Bluetooth Speaker,Electronics,49,9654.03,473047.47
2024-03-03,Kuber Industries Storage Box,Home & Living,45,336.02,15120.9
2024-03-03,Lakme Absolute Foundation,Beauty,28,808.75,22645.0
2024-03-03,Levi's 511 Slim Fit Jeans,Fashion,16,2842.15,45474.4
2024-03-03,Logitech MX Keys Keyboard,Electronics,14,8817.81,123449.34
2024-03-03,Milton Thermosteel Flask 1L,Home & Living,2,680.76,1361.52
2024-03-03,Minimalist 10% Niacinamide Serum,Beauty,12,399.36,4792.32
2024-03-03,Pigeon Aluminium Non-Stick Pan,Home & Living,29,869.42,25213.18
2024-03-03,Plum Green Tea Toner 200ml,Beauty,30,379.24,11377.2
2024-03-03,Royalford Bamboo Chopping Board,Home & Living,5,493.16,2465.8
2024-03-03,Samsung Galaxy Buds3 Pro,Electronics,29,13634.65,395404.85
2024-03-03,Story@Home Blackout Curtains,Home & Living,28,1290.04,36121.12
2024-03-03,Wow Skin Science Hair Oil,Beauty,4,612.12,2448.48
2024-03-03,Zebronics ZEB-Crystal Pro Webcam,Electronics,50,1492.25,74612.5
2024-03-04,Allen Solly Polo T-Shirt,Fashion,27,974.52,26312.04
2024-03-04,AmazonBasics Adjustable Laptop Stand,Office & Computing,10,1793.78,17937.8
2024-03-04,Anker 65W GaN Fast Charger,Electronics,9,2460.27,22142.43
2024-03-04,Biotique Bio Morning Nector SPF,Beauty,14,243.67,3411.38
2024-03-04,FabIndia Cotton Kurta,Fashion,23,1466.02,33718.46
2024-03-04,H&M Relaxed Fit Shirt,Fashion,12,822.89,9874.68
2024-03-04,HP 65W Laptop Power Adapter,Office & Computing,8,1919.44,15355.52
2024-03-04,JBL Flip 6 Bluetooth Speaker,Electronics,28,9679.03,271012.84
2024-03-04,Kuber Industries Storage Box,Home & Living,21,343.17,7206.57
2024-03-04,Lakme Absolute Foundation,Beauty,28,797.46,22328.88
2024-03-04,Levi's 511 Slim Fit Jeans,Fashion,5,2972.31,14861.55
2024-03-04,Logitech MX Keys Keyboard,Electronics,19,8832.25,167812.75
2024-03-04,Mamaearth Vitamin C Face Wash,Beauty,24,310.06,7441.44
2024-03-04,Mi 10000mAh Power Bank,Electronics,22,967.43,21283.46
2024-03-04,Milton Thermosteel Flask 1L,Home & Living,16,724.3,11588.8
2024-03-04,Minimalist 10% Niacinamide Serum,Beauty,27,399.32,10781.64
2024-03-04,Pigeon Aluminium Non-Stick Pan,Home & Living,2,891.54,1783.08
2024-03-04,Plum Green Tea Toner 200ml,Beauty,18,377.81,6800.58
2024-03-04,Portronics Table Lamp LED,Office & Computing,23,1299.65,29891.95
2024-03-04,Prestige Induction Cooktop 1200W,Home & Living,1,3065.98,3065.98
2024-03-04,Puma Classic Track Pants,Fashion,29,1983.01,57507.29
2024-03-04,Royalford Bamboo Chopping Board,Home & Living,20,487.77,9755.4
2024-03-04,Samsung Galaxy Buds3 Pro,Electronics,23,13154.99,302564.77
2024-03-04,Sony WH-1000XM5 Headphones,Electronics,30,26622.94,798688.2
2024-03-04,Story@Home Blackout Curtains,Home & Living,7,1294.06,9058.42
2024-03-04,Syska USB Hub 4-Port,Office & Computing,15,590.97,8864.55
2024-03-04,Woodland Casual Sneakers,Fashion,6,2585.07,15510.42
2024-03-04,Wow Skin Science Hair Oil,Beauty,7,592.83,4149.81
2024-03-04,Zebronics ZEB-Crystal Pro Webcam,Electronics,27,1495.1,40367.7
2024-03-04,boAt Airdopes 141 TWS Earbuds,Electronics,3,1323.16,3969.48
2024-03-05,Allen Solly Polo T-Shirt,Fashion,33,982.82,32433.06
2024-03-05,FabIndia Cotton Kurta,Fashion,9,1469.32,13223.88
2024-03-05,JBL Flip 6 Bluetooth Speaker,Electronics,7,10354.96,72484.72
2024-03-05,Kuber Industries Storage Box,Home & Living,24,345.93,8302.32
2024-03-05,Lakme Absolute Foundation,Beauty,31,778.3,24127.3
2024-03-05,Logitech MX Keys Keyboard,Electronics,20,8060.91,161218.2
2024-03-05,Mamaearth Vitamin C Face Wash,Beauty,27,314.4,8488.8
2024-03-05,Milton Thermosteel Flask 1L,Home & Living,18,700.68,12612.24
2024-03-05,Pigeon Aluminium Non-Stick Pan,Home & Living,35,933.43,32670.05
2024-03-05,Portronics Table Lamp LED,Office & Computing,11,1294.84,14243.24
2024-03-05,Prestige Induction Cooktop 1200W,Home & Living,41,2850.04,116851.64
2024-03-05,Royalford Bamboo Chopping Board,Home & Living,18,511.57,9208.26
2024-03-05,Samsung Galaxy Buds3 Pro,Electronics,29,12796.22,371090.38
2024-03-06,Anker 65W GaN Fast Charger,Electronics,10,2444.02,24440.2
2024-03-06,Levi's 511 Slim Fit Jeans,Fashion,15,2952.52,44287.8
2024-03-06,Minimalist 10% Niacinamide Serum,Beauty,11,417.63,4593.93
2024-03-06,Portronics Table Lamp LED,Office & Computing,7,1238.86,8672.02
2024-03-06,Prestige Induction Cooktop 1200W,Home & Living,14,3119.29,43670.06
2024-03-06,Puma Classic Track Pants,Fashion,18,1937.23,34870.14
2024-03-06,Samsung Galaxy Buds3 Pro,Electronics,34,13070.49,444396.66
2024-03-06,Sony WH-1000XM5 Headphones,Electronics,46,26442.1,1216336.6
2024-03-06,Story@Home Blackout Curtains,Home & Living,41,1324.46,54302.86
2024-03-06,Syska USB Hub 4-Port,Office & Computing,31,602.47,18676.57
2024-03-06,Woodland Casual Sneakers,Fashion,2,2520.7,5041.4
2024-03-06,Wow Skin Science Hair Oil,Beauty,25,576.6,14415.0
2024-03-06,Zebronics ZEB-Crystal Pro Webcam,Electronics,47,1518.94,71390.18
2024-03-06,boAt Airdopes 141 TWS Earbuds,Electronics,19,1246.52,23683.88
2024-03-07,FabIndia Cotton Kurta,Fashion,40,1443.09,57723.6
2024-03-07,HP 65W Laptop Power Adapter,Office & Computing,13,1991.2,25885.6
2024-03-07,Kuber Industries Storage Box,Home & Living,19,340.03,6460.57
2024-03-07,Lakme Absolute Foundation,Beauty,32,766.94,24542.08
2024-03-07,Levi's 511 Slim Fit Jeans,Fashion,15,2975.01,44625.15
2024-03-07,Logitech MX Keys Keyboard,Electronics,17,8879.82,150956.94
2024-03-07,Mi 10000mAh Power Bank,Electronics,49,999.2,48960.8
2024-03-07,Minimalist 10% Niacinamide Serum,Beauty,46,413.36,19014.56
2024-03-07,Portronics Table Lamp LED,Office & Computing,34,1355.9,46100.6
2024-03-07,Prestige Induction Cooktop 1200W,Home & Living,22,2950.67,64914.74
2024-03-07,Woodland Casual Sneakers,Fashion,15,2437.86,36567.9
2024-03-07,Zebronics ZEB-Crystal Pro Webcam,Electronics,17,1576.95,26808.15
2024-03-08,Anker 65W GaN Fast Charger,Electronics,3,2428.78,7286.34
2024-03-08,Biotique Bio Morning Nector SPF,Beauty,17,255.8,4348.6
2024-03-08,FabIndia Cotton Kurta,Fashion,30,1487.16,44614.8
2024-03-08,Kuber Industries Storage Box,Home & Living,48,358.88,17226.24
2024-03-08,Levi's 511 Slim Fit Jeans,Fashion,25,3054.78,76369.5
2024-03-08,Mamaearth Vitamin C Face Wash,Beauty,39,303.28,11827.92
2024-03-08,Mi 10000mAh Power Bank,Electronics,43,1014.48,43622.64
2024-03-08,Minimalist 10% Niacinamide Serum,Beauty,11,394.33,4337.63
2024-03-08,Portronics Table Lamp LED,Office & Computing,39,1295.23,50513.97
2024-03-08,Prestige Induction Cooktop 1200W,Home & Living,6,2917.13,17502.78
2024-03-08,Puma Classic Track Pants,Fashion,19,2023.39,38444.41
2024-03-08,Royalford Bamboo Chopping Board,Home & Living,28,509.38,14262.64
2024-03-08,Syska USB Hub 4-Port,Office & Computing,38,617.39,23460.82
2024-03-08,Woodland Casual Sneakers,Fashion,16,2454.83,39277.28
2024-03-08,Zebronics ZEB-Crystal Pro Webcam,Electronics,45,1481.01,66645.45
2024-03-08,boAt Airdopes 141 TWS Earbuds,Electronics,1,1374.21,1374.21
2024-03-09,Allen Solly Polo T-Shirt,Fashion,41,1006.09,41249.69
2024-03-09,Biotique Bio Morning Nector SPF,Beauty,38,257.44,9782.72
2024-03-09,HP 65W Laptop Power Adapter,Office & Computing,14,1977.61,27686.54
2024-03-09,Kuber Industries Storage Box,Home & Living,43,335.84,14441.12
2024-03-09,Levi's 511 Slim Fit Jeans,Fashion,7,2890.14,20230.98
2024-03-09,Mi 10000mAh Power Bank,Electronics,6,1002.8,6016.8
2024-03-09,Plum Green Tea Toner 200ml,Beauty,48,368.78,17701.44
2024-03-09,Prestige Induction Cooktop 1200W,Home & Living,48,3118.39,149682.72
2024-03-09,Puma Classic Track Pants,Fashion,18,2006.2,36111.6
2024-03-09,Royalford Bamboo Chopping Board,Home & Living,50,484.83,24241.5
2024-03-09,Story@Home Blackout Curtains,Home & Living,15,1351.09,20266.35
2024-03-09,Woodland Casual Sneakers,Fashion,44,2377.49,104609.56
2024-03-09,Wow Skin Science Hair Oil,Beauty,46,618.65,28457.9
2024-03-09,Zebronics ZEB-Crystal Pro Webcam,Electronics,10,1413.86,14138.6
2024-03-09,boAt Airdopes 141 TWS Earbuds,Electronics,9,1248.86,11239.74
2024-03-10,AmazonBasics Adjustable Laptop Stand,Office & Computing,3,1781.19,5343.57
2024-03-10,Biotique Bio Morning Nector SPF,Beauty,13,261.08,3394.04
2024-03-10,FabIndia Cotton Kurta,Fashion,2,1521.19,3042.38
2024-03-10,H&M Relaxed Fit Shirt,Fashion,20,799.64,15992.8
2024-03-10,JBL Flip 6 Bluetooth Speaker,Electronics,28,10136.99,283835.72
2024-03-10,Kuber Industries Storage Box,Home & Living,8,330.19,2641.52
2024-03-10,Levi's 511 Slim Fit Jeans,Fashion,46,2878.14,132394.44
2024-03-10,Mamaearth Vitamin C Face Wash,Beauty,44,282.02,12408.88
2024-03-10,Milton Thermosteel Flask 1L,Home & Living,37,718.64,26589.68
2024-03-10,Minimalist 10% Niacinamide Serum,Beauty,15,407.58,6113.7
2024-03-10,Portronics Table Lamp LED,Office & Computing,46,1308.87,60208.02
2024-03-10,Syska USB Hub 4-Port,Office & Computing,46,619.07,28477.22
2024-03-10,boAt Airdopes 141 TWS Earbuds,Electronics,2,1353.82,2707.64
2024-03-11,Allen Solly Polo T-Shirt,Fashion,22,1034.76,22764.72
2024-03-11,AmazonBasics Adjustable Laptop Stand,Office & Computing,4,1794.68,7178.72
2024-03-11,Anker 65W GaN Fast Charger,Electronics,8,2423.28,19386.24
2024-03-11,Biotique Bio Morning Nector SPF,Beauty,3,245.81,737.43
2024-03-11,FabIndia Cotton Kurta,Fashion,17,1546.37,26288.29
2024-03-11,H&M Relaxed Fit Shirt,Fashion,25,794.05,19851.25
2024-03-11,HP 65W Laptop Power Adapter,Office & Computing,22,1933.23,42531.06
2024-03-11,JBL Flip 6 Bluetooth Speaker,Electronics,6,10153.98,60923.88
2024-03-11,Kuber Industries Storage Box,Home & Living,3,348.27,1044.81
2024-03-11,Lakme Absolute Foundation,Beauty,21,817.9,17175.9
2024-03-11,Levi's 511 Slim Fit Jeans,Fashion,12,3039.79,36477.48
2024-03-11,Logitech MX Keys Keyboard,Electronics,3,8520.48,25561.44
2024-03-11,Mamaearth Vitamin C Face Wash,Beauty,30,293.98,8819.4
2024-03-11,Mi 10000mAh Power Bank,Electronics,6,985.41,5912.46
2024-03-11,Milton Thermosteel Flask 1L,Home & Living,17,699.98,11899.66
2024-03-11,Minimalist 10% Niacinamide Serum,Beauty,16,405.66,6490.56
2024-03-11,Pigeon Aluminium Non-Stick Pan,Home & Living,10,915.27,9152.7
2024-03-11,Plum Green Tea Toner 200ml,Beauty,30,362.55,10876.5
2024-03-11,Portronics Table Lamp LED,Office & Computing,5,1328.1,6640.5
2024-03-11,Prestige Induction Cooktop 1200W,Home & Living,8,2945.28,23562.24
2024-03-11,Puma Classic Track Pants,Fashion,15,2062.17,30932.55
2024-03-11,Royalford Bamboo Chopping Board,Home & Living,17,498.1,8467.7
2024-03-11,Samsung Galaxy Buds3 Pro,Electronics,18,12915.81,232484.58
2024-03-11,Sony WH-1000XM5 Headphones,Electronics,11,27343.57,300779.27
2024-03-11,Story@Home Blackout Curtains,Home & Living,15,1274.58,19118.7
2024-03-11,Syska USB Hub 4-Port,Office & Computing,25,604.75,15118.75
2024-03-11,Woodland Casual Sneakers,Fashion,21,2493.75,52368.75
2024-03-11,Wow Skin Science Hair Oil,Beauty,14,577.26,8081.64
2024-03-11,Zebronics ZEB-Crystal Pro Webcam,Electronics,5,1556.71,7783.55
2024-03-11,boAt Airdopes 141 TWS Earbuds,Electronics,27,1254.18,33862.86
2024-03-12,Anker 65W GaN Fast Charger,Electronics,13,2539.98,33019.74
2024-03-12,Biotique Bio Morning Nector SPF,Beauty,24,239.94,5758.56
2024-03-12,H&M Relaxed Fit Shirt,Fashion,6,788.93,4733.58
2024-03-12,HP 65W Laptop Power Adapter,Office & Computing,22,2102.75,46260.5
2024-03-12,Lakme Absolute Foundation,Beauty,14,824.1,11537.4
2024-03-12,Mamaearth Vitamin C Face Wash,Beauty,17,305.79,5198.43
2024-03-12,Mi 10000mAh Power Bank,Electronics,36,1054.04,37945.44
2024-03-12,Prestige Induction Cooktop 1200W,Home & Living,37,3139.96,116178.52
2024-03-12,Royalford Bamboo Chopping Board,Home & Living,45,494.06,22232.7
2024-03-12,Samsung Galaxy Buds3 Pro,Electronics,48,12269.76,588948.48
2024-03-12,Wow Skin Science Hair Oil,Beauty,15,563.3,8449.5
2024-03-12,boAt Airdopes 141 TWS Earbuds,Electronics,48,1259.38,60450.24
2024-03-13,Allen Solly Polo T-Shirt,Fashion,13,1020.68,13268.84
2024-03-13,AmazonBasics Adjustable Laptop Stand,Office & Computing,28,1797.56,50331.68
2024-03-13,Anker 65W GaN Fast Charger,Electronics,46,2580.47,118701.62
2024-03-13,Biotique Bio Morning Nector SPF,Beauty,6,237.87,1427.22
2024-03-13,FabIndia Cotton Kurta,Fashion,3,1587.59,4762.77
2024-03-13,Kuber Industries Storage Box,Home & Living,8,364.53,2916.24
2024-03-13,Milton Thermosteel Flask 1L,Home & Living,42,720.46,30259.32
2024-03-13,Pigeon Aluminium Non-Stick Pan,Home & Living,2,915.36,1830.72
2024-03-13,Plum Green Tea Toner 200ml,Beauty,5,376.35,1881.75
2024-03-13,Prestige Induction Cooktop 1200W,Home & Living,8,2856.63,22853.04
2024-03-13,Samsung Galaxy Buds3 Pro,Electronics,14,13242.08,185389.12
2024-03-13,Wow Skin Science Hair Oil,Beauty,17,592.53,10073.01
2024-03-13,Zebronics ZEB-Crystal Pro Webcam,Electronics,43,1431.84,61569.12
2024-03-13,boAt Airdopes 141 TWS Earbuds,Electronics,17,1272.89,21639.13
2024-03-14,Allen Solly Polo T-Shirt,Fashion,3,1004.49,3013.47
2024-03-14,FabIndia Cotton Kurta,Fashion,25,1472.47,36811.75
2024-03-14,HP 65W Laptop Power Adapter,Office & Computing,22,2093.95,46066.9
2024-03-14,JBL Flip 6 Bluetooth Speaker,Electronics,50,9861.01,493050.5
2024-03-14,Kuber Industries Storage Box,Home & Living,31,354.44,10987.64
2024-03-14,Lakme Absolute Foundation,Beauty,47,774.33,36393.51
2024-03-14,Logitech MX Keys Keyboard,Electronics,17,8446.58,143591.86
2024-03-14,Minimalist 10% Niacinamide Serum,Beauty,30,417.35,12520.5
2024-03-14,Pigeon Aluminium Non-Stick Pan,Home & Living,26,859.44,22345.44
2024-03-14,Portronics Table Lamp LED,Office & Computing,43,1261.98,54265.14
2024-03-14,Prestige Induction Cooktop 1200W,Home & Living,19,3135.47,59573.93
2024-03-14,Puma Classic Track Pants,Fashion,31,2005.2,62161.2
2024-03-14,Royalford Bamboo Chopping Board,Home & Living,34,501.79,17060.86
2024-03-14,Woodland Casual Sneakers,Fashion,12,2549.64,30595.68
2024-03-14,Wow Skin Science Hair Oil,Beauty,31,576.12,17859.72
2024-03-14,boAt Airdopes 141 TWS Earbuds,Electronics,48,1243.14,59670.72
2024-03-15,FabIndia Cotton Kurta,Fashion,35,1477.56,51714.6
2024-03-15,JBL Flip 6 Bluetooth Speaker,Electronics,35,10059.99,352099.65
2024-03-15,Kuber Industries Storage Box,Home & Living,12,367.29,4407.48
2024-03-15,Lakme Absolute Foundation,Beauty,19,779.74,14815.06
2024-03-15,Logitech MX Keys Keyboard,Electronics,37,8726.91,322895.67
2024-03-15,Mi 10000mAh Power Bank,Electronics,31,953.05,29544.55
2024-03-15,Milton Thermosteel Flask 1L,Home & Living,14,698.58,9780.12
2024-03-15,Minimalist 10% Niacinamide Serum,Beauty,49,392.98,19256.02
2024-03-15,Portronics Table Lamp LED,Office & Computing,20,1299.52,25990.4
2024-03-15,Puma Classic Track Pants,Fashion,4,1909.24,7636.96
2024-03-15,Samsung Galaxy Buds3 Pro,Electronics,20,12378.95,247579.0
2024-03-15,Story@Home Blackout Curtains,Home & Living,39,1245.61,48578.79
2024-03-15,Syska USB Hub 4-Port,Office & Computing,14,564.14,7897.96
2024-03-16,Anker 65W GaN Fast Charger,Electronics,28,2496.25,69895.0
2024-03-16,Biotique Bio Morning Nector SPF,Beauty,46,256.57,11802.22
2024-03-16,H&M Relaxed Fit Shirt,Fashion,50,782.94,39147.0
2024-03-16,JBL Flip 6 Bluetooth Speaker,Electronics,35,10061.99,352169.65
2024-03-16,Kuber Industries Storage Box,Home & Living,47,354.23,16648.81
2024-03-16,Mamaearth Vitamin C Face Wash,Beauty,20,294.63,5892.6
2024-03-16,Mi 10000mAh Power Bank,Electronics,27,1055.84,28507.68
2024-03-16,Milton Thermosteel Flask 1L,Home & Living,45,683.48,30756.6
2024-03-16,Minimalist 10% Niacinamide Serum,Beauty,46,398.6,18335.6
2024-03-16,Portronics Table Lamp LED,Office & Computing,9,1267.69,11409.21
2024-03-16,Samsung Galaxy Buds3 Pro,Electronics,42,13504.66,567195.72
2024-03-16,Woodland Casual Sneakers,Fashion,50,2564.61,128230.5
2024-03-16,Wow Skin Science Hair Oil,Beauty,42,576.96,24232.32
2024-03-16,Zebronics ZEB-Crystal Pro Webcam,Electronics,24,1513.69,36328.56
2024-03-17,Anker 65W GaN Fast Charger,Electronics,24,2368.55,56845.2
2024-03-17,Biotique Bio Morning Nector SPF,Beauty,42,246.66,10359.72
2024-03-17,H&M Relaxed Fit Shirt,Fashion,28,827.04,23157.12
2024-03-17,Mamaearth Vitamin C Face Wash,Beauty,20,307.55,6151.0
2024-03-17,Pigeon Aluminium Non-Stick Pan,Home & Living,7,880.57,6163.99
2024-03-17,Portronics Table Lamp LED,Office & Computing,1,1270.42,1270.42
2024-03-17,Prestige Induction Cooktop 1200W,Home & Living,34,3153.73,107226.82
2024-03-17,Royalford Bamboo Chopping Board,Home & Living,39,481.83,18791.37
2024-03-17,Sony WH-1000XM5 Headphones,Electronics,35,27551.39,964298.65
2024-03-17,Story@Home Blackout Curtains,Home & Living,3,1311.86,3935.58
2024-03-17,Woodland Casual Sneakers,Fashion,2,2615.76,5231.52
2024-03-17,Wow Skin Science Hair Oil,Beauty,37,580.43,21475.91
2024-03-17,Zebronics ZEB-Crystal Pro Webcam,Electronics,37,1521.93,56311.41
2024-03-18,Allen Solly Polo T-Shirt,Fashion,15,995.9,14938.5
2024-03-18,AmazonBasics Adjustable Laptop Stand,Office & Computing,28,1818.43,50916.04
2024-03-18,Anker 65W GaN Fast Charger,Electronics,7,2462.01,17234.07
2024-03-18,Biotique Bio Morning Nector SPF,Beauty,25,251.27,6281.75
2024-03-18,FabIndia Cotton Kurta,Fashion,28,1448.48,40557.44
2024-03-18,H&M Relaxed Fit Shirt,Fashion,30,813.14,24394.2
2024-03-18,HP 65W Laptop Power Adapter,Office & Computing,4,2052.57,8210.28
2024-03-18,JBL Flip 6 Bluetooth Speaker,Electronics,29,9622.04,279039.16
2024-03-18,Kuber Industries Storage Box,Home & Living,4,343.66,1374.64
2024-03-18,Lakme Absolute Foundation,Beauty,4,774.57,3098.28
2024-03-18,Levi's 511 Slim Fit Jeans,Fashion,24,3046.08,73105.92
2024-03-18,Logitech MX Keys Keyboard,Electronics,17,8335.29,141699.93
2024-03-18,Mamaearth Vitamin C Face Wash,Beauty,2,287.25,574.5
2024-03-18,Mi 10000mAh Power Bank,Electronics,23,998.6,22967.8
2024-03-18,Milton Thermosteel Flask 1L,Home & Living,27,711.37,19206.99
2024-03-18,Minimalist 10% Niacinamide Serum,Beauty,10,398.2,3982.0
2024-03-18,Pigeon Aluminium Non-Stick Pan,Home & Living,25,879.85,21996.25
2024-03-18,Plum Green Tea Toner 200ml,Beauty,25,367.46,9186.5
2024-03-18,Portronics Table Lamp LED,Office & Computing,17,1338.36,22752.12
2024-03-18,Prestige Induction Cooktop 1200W,Home & Living,9,2929.11,26361.99
2024-03-18,Puma Classic Track Pants,Fashion,13,1973.21,25651.73
2024-03-18,Royalford Bamboo Chopping Board,Home & Living,11,515.67,5672.37
2024-03-18,Samsung Galaxy Buds3 Pro,Electronics,15,13091.29,196369.35
2024-03-18,Sony WH-1000XM5 Headphones,Electronics,4,27465.02,109860.08
2024-03-18,Story@Home Blackout Curtains,Home & Living,4,1256.39,5025.56
2024-03-18,Syska USB Hub 4-Port,Office & Computing,16,609.36,9749.76
2024-03-18,Woodland Casual Sneakers,Fashion,25,2507.72,62693.0
2024-03-18,Wow Skin Science Hair Oil,Beauty,28,585.64,16397.92
2024-03-18,Zebronics ZEB-Crystal Pro Webcam,Electronics,18,1442.34,25962.12
2024-03-18,boAt Airdopes 141 TWS Earbuds,Electronics,25,1302.38,32559.5
2024-03-19,AmazonBasics Adjustable Laptop Stand,Office & Computing,18,1745.39,31417.02
2024-03-19,Anker 65W GaN Fast Charger,Electronics,44,2576.97,113386.68
2024-03-19,Biotique Bio Morning Nector SPF,Beauty,46,259.83,11952.18
2024-03-19,HP 65W Laptop Power Adapter,Office & Computing,49,2040.38,99978.62
2024-03-19,Kuber Industries Storage Box,Home & Living,1,364.15,364.15
2024-03-19,Lakme Absolute Foundation,Beauty,13,820.44,10665.72
2024-03-19,Levi's 511 Slim Fit Jeans,Fashion,11,3109.06,34199.66
2024-03-19,Logitech MX Keys Keyboard,Electronics,49,8608.83,421832.67
2024-03-19,Mi 10000mAh Power Bank,Electronics,44,989.41,43534.04
2024-03-19,Pigeon Aluminium Non-Stick Pan,Home & Living,49,901.16,44156.84
2024-03-19,Prestige Induction Cooktop 1200W,Home & Living,20,2996.8,59936.0
2024-03-19,Samsung Galaxy Buds3 Pro,Electronics,37,13515.06,500057.22
2024-03-19,Sony WH-1000XM5 Headphones,Electronics,37,28272.03,1046065.11
2024-03-19,Story@Home Blackout Curtains,Home & Living,5,1360.18,6800.9
2024-03-19,Syska USB Hub 4-Port,Office & Computing,3,599.96,1799.88
2024-03-19,Woodland Casual Sneakers,Fashion,24,2356.78,56562.72
2024-03-19,Zebronics ZEB-Crystal Pro Webcam,Electronics,12,1557.31,18687.72
2024-03-20,Biotique Bio Morning Nector SPF,Beauty,30,260.85,7825.5
2024-03-20,FabIndia Cotton Kurta,Fashion,7,1472.77,10309.39
2024-03-20,H&M Relaxed Fit Shirt,Fashion,13,816.82,10618.66
2024-03-20,HP 65W Laptop Power Adapter,Office & Computing,4,1911.84,7647.36
2024-03-20,Lakme Absolute Foundation,Beauty,17,783.23,13314.91
2024-03-20,Logitech MX Keys Keyboard,Electronics,32,8046.46,257486.72
2024-03-20,Mi 10000mAh Power Bank,Electronics,34,950.75,32325.5
2024-03-20,Pigeon Aluminium Non-Stick Pan,Home & Living,41,903.23,37032.43
2024-03-20,Plum Green Tea Toner 200ml,Beauty,45,383.25,17246.25
2024-03-20,Portronics Table Lamp LED,Office & Computing,45,1294.06,58232.7
2024-03-20,Puma Classic Track Pants,Fashion,9,2060.57,18545.13
2024-03-20,Samsung Galaxy Buds3 Pro,Electronics,9,13775.04,123975.36
2024-03-20,Wow Skin Science Hair Oil,Beauty,2,627.21,1254.42
2024-03-21,Allen Solly Polo T-Shirt,Fashion,14,1053.05,14742.7
2024-03-21,AmazonBasics Adjustable Laptop Stand,Office & Computing,21,1823.65,38296.65
2024-03-21,Anker 65W GaN Fast Charger,Electronics,22,2434.78,53565.16
2024-03-21,Biotique Bio Morning Nector SPF,Beauty,25,234.81,5870.25
2024-03-21,FabIndia Cotton Kurta,Fashion,45,1546.37,69586.65
2024-03-21,JBL Flip 6 Bluetooth Speaker,Electronics,4,9731.03,38924.12
2024-03-21,Kuber Industries Storage Box,Home & Living,47,358.42,16845.74
2024-03-21,Levi's 511 Slim Fit Jeans,Fashion,6,2890.44,17342.64
2024-03-21,Logitech MX Keys Keyboard,Electronics,15,8561.26,128418.9
